BSAA,BSBA,BSCA,PYEA,BSFA,BSGA,PLHA,PRHA,PTHA,PFNA,PLNA,BSPA,BSSA,BSTA,PSTA,BSWA,PLBB,PRBB,PLCB,PRCB,PLFB,PRFB,PKAC,PACC,PMPC,PPRC,RCHD,PGID,TGID,POID,PUND,PHPD,PSPD,PRSD,PGHE,PUHE,PPOE,PBRE,PEYE,TRAF,PPBF,PBSH,PLSH,PRSH,PCTH,PLTH,PRTH,PAGI,PPRI,PINJ,PBAK,PTAK,PPBK,PRBK,PNEK,PFLK,PFMK,PTRK,PBTK,PTAL,PIBL,PHCL,PLEL,PREL,PLKL,PSPL,PLSL,PHLM,PSTM,PHAN,PJEN,PTEN,PLHN,PRHN,PLKN,PRKN,PLSO,PTHP,PIMP,PJMP,PTYP,PCAR,PSAR,PTAR,PLCR,PJER,PLKR,PKPR,PSPR,PLSR,PRTR,PSTR,POVR,PAWR,PLWR,PRWR,PPBS,PRBS,PDIS,PVIS,RELS,PRNS,PPOS,PPRS,PYRS,BSAT,BSBT,SPCT,BSCT,BSFT,PHGT,BSGT,PWGT,PHIT,BSPT,PKRT,BSST,BSTT,BSWT,PBCV,PMCV,PZCV,PFMV,PJMV,PPMV,PSMV,PESV,PBFW,PLHW,PLTW,PLSY,PSTY,sgmp
7,7,7,2,5,7,10,10,40,Steven,Fiso,1,7,7,85,0,0,0,0,0,0,0,30,87,0,50,2562,2258,32,2258,0,0,77,0,108,0,46,0,0,64,19,69,0,0,65,1,1,87,32,81,1,69,59,63,0,0,17,69,69,0,63,0,0,0,0,0,0,5,106,0,33,2,0,0,1,1,2,40,84,75,0,75,79,0,0,0,0,30,0,2,65,69,66,66,5,0,12,12,5,0,65,3,2,77,69,5,5,64,5,5,74,5,40,79,5,77,5,5,0,69,69,69,77,77,69,77,77,15,0,1,0,0,0
7,7,7,3,7,7,10,10,68,Calvin,Turner Jr.,1,7,7,93,0,0,0,0,0,0,0,30,93,0,50,2339,2259,32,2259,0,0,86,2,204,0,41,0,0,80,35,69,0,0,80,1,1,93,0,90,1,66,58,56,0,0,40,63,63,0,58,0,0,0,0,0,0,5,30,0,7,0,0,0,1,1,2,75,55,80,0,80,73,0,0,0,0,30,0,0,80,69,85,85,10,10,44,39,3,3,82,3,3,86,75,4,4,80,4,4,71,4,35,79,4,86,4,4,0,85,75,75,83,83,69,83,83,34,0,1,0,0,0
1,9,8,3,5,8,10,10,40,Stephan,Bernal-Wendt,1,8,8,70,0,0,0,0,0,0,0,30,78,0,50,2586,2260,32,2260,0,0,58,2,116,0,47,0,1,40,57,69,0,0,40,2,2,78,16,62,0,69,75,75,0,0,21,50,50,0,75,0,0,0,1,3,0,5,0,0,69,1,0,0,1,1,1,40,76,60,0,50,50,0,0,0,1,30,3,0,30,93,70,70,11,11,59,52,2,0,30,5,8,50,30,16,18,40,18,18,73,18,150,83,18,50,18,18,0,50,30,30,68,68,83,68,50,57,0,0,0,0,0
6,6,6,0,5,6,10,10,40,Ezra,Evaimalo,1,6,6,70,0,0,0,0,0,0,0,30,84,0,60,2579,2261,32,2261,0,0,68,2,130,0,63,0,0,63,45,65,0,0,65,2,2,84,6,74,0,65,63,65,0,0,21,76,76,0,65,2,0,0,0,0,0,5,0,0,52,0,0,0,1,1,1,40,80,69,0,69,81,0,0,0,0,30,0,0,65,76,65,65,5,5,53,43,2,3,65,1,10,64,24,10,10,63,10,10,73,10,85,76,10,68,10,10,0,69,25,24,66,74,76,74,74,43,0,0,0,0,0
7,7,7,2,6,7,0,0,70,Armani,Edden,1,7,7,94,0,0,0,0,0,0,0,30,87,0,40,2215,2262,32,2262,0,0,77,2,163,0,52,0,0,50,83,40,0,0,50,2,2,87,2,87,0,40,40,40,0,1,40,51,51,0,40,0,0,0,0,0,10,5,0,0,16,2,0,0,2,2,2,78,80,75,0,68,73,0,0,0,0,30,0,10,50,63,69,69,11,11,81,76,4,3,50,3,0,67,40,2,3,50,3,3,72,3,25,40,3,77,3,3,0,69,40,40,40,77,40,77,77,74,0,1,0,0,0
6,6,6,3,5,6,10,10,40,Penei,Pavihi,1,6,6,83,0,0,0,0,0,0,0,30,86,0,82,2562,2263,32,2263,0,0,74,2,123,0,70,0,0,67,78,75,0,0,69,2,2,86,11,90,1,82,50,50,0,0,21,50,50,0,50,0,0,0,0,0,0,5,0,0,1,0,0,0,2,2,2,40,65,75,0,50,50,0,0,0,0,30,0,1,50,79,82,82,4,0,80,77,2,0,50,3,15,74,72,10,10,67,10,10,75,10,85,89,10,50,10,10,0,50,72,74,76,76,79,76,50,73,0,1,0,0,0
7,7,7,2,5,7,10,10,40,Donovan,Dalton,1,7,7,86,0,0,0,0,0,0,0,30,94,0,58,579,2264,32,2264,0,0,82,2,130,0,75,0,0,63,44,74,0,0,65,1,1,94,0,88,1,69,50,60,0,0,15,71,71,0,60,0,0,0,0,0,0,5,0,0,29,1,0,0,1,1,2,40,62,84,0,66,81,0,0,0,0,30,0,0,65,71,75,75,10,10,53,43,5,3,65,2,17,82,75,5,5,63,5,5,76,5,40,81,5,82,5,5,0,69,75,75,84,84,71,84,84,45,0,1,0,0,0
1,9,8,3,5,8,10,10,40,Solo,Vaipulu,1,8,8,70,0,0,0,0,0,0,0,30,80,0,40,1053,2265,32,2265,0,0,52,0,218,0,65,0,0,40,35,50,0,0,40,2,2,80,22,60,0,50,84,85,0,0,21,50,50,0,85,0,0,0,1,3,0,5,8,0,52,1,0,0,2,2,1,40,78,53,0,50,50,0,0,0,1,30,3,0,30,91,82,82,5,5,71,46,3,0,30,5,8,50,30,16,17,40,17,17,74,17,140,50,17,50,17,17,0,50,30,30,50,70,50,70,50,50,0,0,0,0,0
6,6,6,2,5,6,10,10,40,Andrew,Choi,1,6,6,79,0,0,0,0,0,0,0,30,86,0,66,2586,2266,32,2266,0,0,74,2,112,0,30,0,1,50,40,75,0,0,59,1,1,86,0,88,1,71,50,50,0,0,21,50,50,0,50,0,0,0,0,0,0,5,8,0,59,0,0,0,1,1,2,40,78,69,0,50,50,0,0,0,0,30,0,0,50,76,73,73,5,5,45,40,3,0,50,5,13,74,72,8,8,50,8,8,73,8,70,86,8,50,8,8,0,50,72,74,76,76,76,76,50,37,0,1,0,0,0
7,7,7,3,6,7,10,10,40,Chima,Azunna,1,7,7,86,0,0,0,0,0,0,0,30,92,0,79,10899,2267,32,2267,0,0,85,2,205,0,59,0,1,63,34,74,0,0,65,2,2,92,10,88,1,71,50,60,0,0,17,71,71,0,60,0,0,0,0,0,0,5,0,0,10,1,0,0,1,1,2,40,86,80,0,66,81,0,0,0,0,30,0,0,50,71,79,79,5,5,40,35,4,0,50,3,17,84,75,5,5,63,5,5,72,5,40,81,5,85,5,5,0,69,75,75,82,82,71,82,82,36,0,0,0,0,0
1,9,8,3,6,8,10,10,40,Micah,Vanterpool,1,8,8,70,0,0,0,0,0,0,0,30,82,0,40,546,2268,32,2268,0,0,62,2,176,0,49,0,1,40,77,50,0,0,40,2,2,82,2,61,0,50,77,77,0,0,21,50,50,0,77,0,0,0,1,3,0,5,0,0,71,1,0,0,2,2,1,40,76,50,0,50,50,0,0,0,1,30,3,0,30,91,73,73,10,10,76,76,6,0,30,5,6,52,30,16,17,40,17,17,78,17,140,50,17,50,17,17,0,50,30,30,50,72,50,72,50,74,0,0,0,0,0
6,6,6,2,5,6,10,10,40,Jonah,K.-Welch,1,6,6,79,0,0,0,0,0,0,0,30,87,0,50,2579,2269,32,2269,0,0,72,2,72,0,47,0,0,50,44,74,0,0,59,2,2,87,10,88,1,70,50,50,0,0,15,50,50,0,50,0,0,0,0,0,0,5,0,0,42,0,0,0,1,1,2,40,50,64,0,50,50,0,0,0,0,30,0,0,50,77,68,68,11,11,50,45,3,3,50,1,13,71,71,8,8,50,8,8,74,8,70,77,8,50,8,8,0,50,71,73,76,77,77,77,50,44,0,0,0,0,0
10,10,10,2,8,10,10,10,40,James,Phillips,1,10,10,93,0,0,0,0,0,0,0,30,92,0,40,1122,2270,32,2270,0,0,86,2,201,0,72,0,1,64,82,50,0,0,65,2,2,92,0,86,1,50,39,37,0,0,40,62,51,0,39,2,0,0,0,0,0,5,0,0,3,2,0,0,1,1,2,40,70,78,0,81,72,0,0,0,0,30,0,0,65,62,70,70,4,4,80,76,3,0,65,5,1,76,40,0,0,64,0,0,69,0,0,50,0,86,0,0,0,75,40,40,50,82,50,82,82,73,0,1,0,0,0
1,9,8,0,5,8,10,10,40,Maurice,Ta'ala,1,8,8,70,0,0,0,0,0,0,0,30,80,0,50,2562,2271,32,2271,0,0,58,2,141,0,68,0,1,40,44,69,0,0,40,2,2,80,10,58,0,69,75,75,0,0,21,88,88,0,75,0,0,0,1,3,0,5,0,0,51,1,0,0,1,1,1,40,68,60,0,75,88,0,0,0,1,30,3,0,30,88,69,69,11,11,40,44,4,0,62,1,6,50,30,16,18,40,18,18,73,18,145,78,18,58,18,18,0,75,30,30,70,70,78,70,50,44,0,0,0,0,0
2,8,7,2,6,7,10,10,40,Jonah,Laulu,1,7,7,70,0,0,0,0,0,0,0,30,85,0,53,6925,2272,32,2272,0,0,69,2,218,0,53,0,0,63,53,75,0,0,65,2,2,85,10,80,0,71,63,65,0,0,21,86,86,0,65,0,0,0,0,3,0,5,0,0,99,0,0,0,1,1,2,40,88,69,0,69,86,0,0,0,0,30,3,0,65,86,77,77,11,11,44,55,4,3,65,1,10,69,50,15,15,63,15,15,78,15,120,86,15,69,15,15,0,69,50,50,75,75,86,75,50,53,0,0,0,0,0
8,8,8,0,7,8,10,10,40,Ty,Marsh,1,8,8,90,0,0,0,0,0,0,0,30,90,0,67,10911,2273,32,2273,0,0,80,0,238,0,48,0,0,63,53,69,0,0,65,2,2,90,0,80,1,66,46,56,0,0,17,58,58,0,56,0,0,0,0,0,0,5,0,0,4,2,0,0,1,1,2,40,74,80,0,66,68,0,0,0,0,30,0,0,50,58,68,68,11,11,40,48,2,0,50,5,16,80,78,2,2,63,2,2,71,2,20,68,2,80,2,2,0,69,78,78,80,80,58,80,80,53,0,1,0,0,0
8,8,8,1,5,8,0,0,69,Matthew,Shipley,1,8,8,70,0,0,0,0,0,0,0,66,62,0,40,10931,2274,32,2274,0,0,60,0,42,0,30,0,0,50,12,40,0,0,50,1,1,62,0,62,0,40,40,40,0,1,40,50,50,0,40,0,0,0,0,0,0,5,0,0,2,0,0,0,1,1,1,69,50,50,0,50,50,0,0,0,0,83,0,0,50,49,74,74,10,10,13,19,3,0,50,3,19,50,40,0,1,50,1,1,73,1,15,49,1,50,1,1,0,50,40,40,40,52,40,52,50,16,0,1,0,0,0
1,9,8,3,6,8,10,10,40,Austin,Hopp,1,8,8,70,0,0,0,0,0,0,0,30,84,0,40,5657,2275,32,2275,0,0,64,2,61,0,67,0,0,40,12,50,0,0,40,2,2,84,11,62,0,50,76,76,0,0,21,50,50,0,76,0,0,0,1,3,0,5,0,0,77,1,0,0,1,1,1,40,55,50,0,50,50,0,0,0,1,30,3,0,30,93,72,72,11,11,38,12,3,0,30,1,9,54,30,16,19,40,19,19,78,19,155,50,19,50,19,19,0,50,30,30,50,74,50,74,50,20,0,0,0,0,0
1,9,8,1,5,8,10,10,40,Kauka,Umiamaka,1,8,8,70,0,0,0,0,0,0,0,30,79,0,50,2574,2276,32,2276,0,0,59,2,149,0,48,0,0,40,19,69,0,0,40,1,1,79,0,59,0,69,75,75,0,0,21,50,50,0,75,0,0,0,1,3,0,5,0,0,64,1,0,0,1,1,1,40,68,50,0,50,50,0,0,0,1,30,3,0,30,89,69,69,5,5,40,16,5,0,30,1,5,50,30,16,17,40,17,17,76,17,140,79,17,50,17,17,0,50,30,30,69,69,79,69,50,26,0,0,0,0,0
6,6,6,3,5,6,10,10,40,Derek,Thomas,1,6,6,70,0,0,0,0,0,0,0,30,87,0,54,1090,2277,32,2277,0,0,71,2,42,0,49,0,0,63,26,75,0,0,65,2,2,87,0,76,0,71,68,66,0,0,17,77,77,0,68,0,0,0,0,0,0,5,0,0,48,0,0,0,1,1,1,40,55,69,0,75,87,0,0,0,0,30,0,0,65,77,74,74,11,11,39,32,3,0,65,1,10,71,50,8,8,63,8,8,75,8,70,77,8,71,8,8,0,75,50,50,77,77,77,77,77,31,0,0,0,0,0
8,8,8,0,7,8,10,10,40,Jordan,Johnson,1,8,8,93,0,0,0,0,0,0,0,30,89,0,40,10915,2278,32,2278,0,0,85,0,170,0,33,0,0,64,39,50,0,0,65,2,2,89,0,84,1,50,55,53,0,0,21,61,46,0,55,2,0,0,0,0,0,5,0,0,11,2,0,0,1,1,2,40,82,75,0,81,71,0,0,0,0,30,0,0,65,61,66,66,11,11,40,39,3,0,65,3,1,75,40,1,1,64,1,1,71,1,15,50,1,85,1,1,0,75,40,40,50,79,50,79,79,39,0,1,0,0,0
1,9,8,3,5,8,10,10,40,John,Tuitupou,1,8,8,70,0,0,0,0,0,0,0,30,86,0,50,2567,2279,32,2279,0,0,66,0,123,0,41,0,0,40,39,63,0,0,40,2,2,86,20,77,0,63,72,72,0,0,21,50,50,0,72,1,0,0,0,3,0,5,0,0,90,0,0,0,1,1,1,40,80,60,0,50,50,0,0,0,0,30,3,0,30,90,72,72,11,11,39,51,2,0,30,1,12,59,23,16,17,40,17,17,76,17,140,90,17,50,17,17,0,50,22,24,60,76,90,76,50,46,0,0,0,0,0
10,10,10,1,6,10,10,10,40,Michael,Washington,1,10,10,90,0,0,0,0,0,0,0,30,89,0,72,1050,2280,32,2280,0,0,85,2,161,0,71,0,1,71,39,69,0,0,72,2,2,89,0,80,1,69,41,51,0,0,17,56,56,0,51,2,0,0,0,0,0,5,0,0,21,1,0,0,1,1,2,40,74,73,0,66,66,0,0,0,0,30,0,0,65,56,72,72,10,10,36,42,3,0,65,1,16,85,79,0,0,71,0,0,72,0,5,66,0,85,0,0,0,69,79,79,79,79,56,79,79,39,0,1,0,0,0
6,6,6,0,5,6,10,10,40,Josh,Bertholotte,1,6,6,78,0,0,0,0,0,0,0,30,84,0,53,4385,2281,32,2281,0,0,74,0,209,0,51,0,1,50,39,73,0,0,59,2,2,84,43,83,1,75,50,50,0,0,21,50,50,0,50,0,10,10,0,0,0,5,0,0,12,0,0,0,1,1,2,40,76,57,0,50,50,0,0,0,0,30,0,0,50,69,67,67,11,11,48,39,2,0,50,3,14,74,72,6,6,50,6,6,73,6,55,79,6,50,6,6,0,50,72,74,74,74,69,74,50,39,0,1,0,0,0
7,7,7,0,5,7,10,10,40,Riley,Wilson,1,7,7,83,0,0,0,0,0,0,0,30,92,0,50,10798,2282,32,2282,0,0,75,2,8,0,29,0,0,63,32,73,0,0,65,2,2,92,14,82,1,75,48,58,0,0,40,66,66,0,58,0,0,0,0,0,0,5,0,0,6,0,0,0,1,1,2,40,76,69,0,66,76,0,0,0,0,30,0,0,50,66,69,69,5,5,48,28,5,3,65,1,15,75,73,3,3,63,3,3,74,3,30,66,3,75,3,3,0,69,73,75,82,82,66,82,82,37,0,0,0,0,0
1,9,8,3,5,8,10,10,40,Blessman,Ta'ala,1,8,8,70,0,0,0,0,0,0,0,30,86,0,51,2562,2283,32,2283,0,0,68,0,141,0,63,0,0,40,91,71,0,0,40,2,2,86,14,77,0,71,50,50,0,0,20,50,50,0,50,0,0,0,0,3,0,5,0,0,55,0,0,0,1,1,1,40,76,60,0,50,50,0,0,0,0,30,3,0,30,90,80,80,5,5,86,71,5,0,30,5,12,68,50,16,17,40,17,17,73,17,140,90,17,50,17,17,0,50,50,50,76,76,90,76,50,78,0,0,0,0,0
10,10,10,0,5,10,10,10,40,Jalen,Walthall,1,10,10,92,0,0,0,0,0,0,0,30,89,0,40,10844,2284,32,2284,0,0,84,0,160,0,33,0,1,64,32,50,0,0,65,1,1,89,7,78,1,50,41,51,0,0,17,54,27,0,51,0,0,0,0,0,2,5,106,0,4,1,0,0,1,1,2,40,74,81,0,66,64,0,0,0,0,30,0,0,65,54,66,66,0,10,40,20,2,3,65,2,3,74,40,0,0,64,0,0,73,0,5,50,0,84,0,0,0,69,40,40,50,79,50,79,79,19,0,1,0,0,0
1,9,8,3,5,8,10,10,40,Justus,Tavai,1,8,8,70,0,0,0,0,0,0,0,30,84,0,22,1077,2285,32,2285,0,0,66,2,123,0,38,0,0,40,80,70,0,0,40,2,2,84,0,77,0,70,50,50,0,0,21,50,50,0,50,0,0,0,0,3,0,5,0,0,50,0,0,0,2,2,1,40,80,60,0,50,50,0,0,0,0,30,3,0,30,89,75,75,17,17,80,78,3,0,30,3,12,67,21,16,16,40,16,16,75,16,135,89,16,50,16,16,0,50,22,21,75,74,89,74,50,74,0,0,0,0,0
3,7,4,3,3,6,10,10,40,DJuan,Matthews,1,6,6,70,0,0,0,0,0,0,0,30,85,0,55,10799,2286,32,2286,0,0,64,2,218,0,61,0,0,40,42,75,0,0,40,2,2,85,7,75,0,71,50,50,0,0,17,50,50,0,50,0,0,0,0,3,0,5,0,0,2,0,0,0,1,1,2,40,70,60,0,50,50,0,0,0,0,30,3,0,30,85,75,75,5,5,48,44,5,0,30,1,11,64,50,14,14,40,14,14,71,14,115,85,14,50,14,14,0,50,50,50,75,75,85,75,50,41,0,0,0,0,0
6,6,6,0,5,6,0,0,70,Brayden,Schager,1,6,6,94,0,0,0,0,0,0,0,30,81,0,40,10892,2287,32,2287,0,0,75,0,10,0,39,0,1,50,37,40,0,0,50,2,2,81,2,87,0,40,40,40,0,1,40,50,50,0,40,0,0,0,0,0,7,5,0,0,13,1,0,0,1,1,2,82,76,54,0,66,74,0,0,0,0,30,0,7,50,64,71,71,10,10,38,41,3,0,50,3,0,65,40,5,6,50,6,6,75,6,55,40,6,75,6,6,0,69,40,40,40,71,40,71,71,39,0,1,0,0,0
7,7,7,3,5,7,10,10,40,Aaron,Cephus,1,7,7,92,0,1,1,1,1,1,1,30,91,0,40,10883,2288,32,2288,0,0,83,2,201,0,54,0,0,76,93,50,0,0,77,2,2,91,2,86,1,50,50,60,0,0,17,61,61,0,60,2,0,0,0,0,0,5,0,0,28,0,0,0,1,1,1,40,62,84,0,67,71,0,0,0,0,30,0,0,76,66,80,80,1,1,81,75,0,0,79,5,3,73,40,5,5,76,5,5,76,5,40,50,5,83,5,5,0,71,40,40,50,81,50,81,81,76,0,1,0,0,0
8,8,8,2,5,8,0,0,69,Adam,Stack,1,8,8,70,0,0,0,0,0,0,0,75,62,0,40,2579,2289,32,2289,0,0,60,2,134,0,63,0,0,50,76,40,0,0,50,2,2,62,2,65,0,40,40,40,0,1,40,50,50,0,40,0,0,0,0,0,2,5,106,0,96,0,0,0,2,2,1,69,78,50,0,50,50,0,0,0,0,91,0,2,50,53,83,83,0,0,77,77,3,0,50,5,20,50,40,1,2,50,2,2,74,2,20,53,2,50,2,2,0,50,40,40,40,52,40,52,50,77,0,0,0,0,0
1,9,8,3,5,8,10,10,40,Gene,Pryor,1,8,8,70,0,0,0,0,0,0,0,30,81,0,50,1089,2290,32,2290,0,0,55,2,229,0,54,0,0,40,76,69,0,0,40,2,2,81,14,62,0,69,84,85,0,0,21,50,50,0,85,0,0,0,1,3,0,5,0,0,74,1,0,0,2,2,1,40,82,60,0,50,50,0,0,0,1,30,3,0,30,93,83,83,11,11,76,77,1,0,30,3,9,50,40,16,18,40,18,18,75,18,150,83,18,50,18,18,0,50,40,40,71,71,83,71,50,77,0,0,0,0,0
1,9,8,2,5,8,10,10,40,Eliki,Tanuvasa,1,8,8,70,0,0,0,0,0,0,0,30,80,0,40,2585,2291,32,2291,0,0,48,2,84,0,23,0,0,40,85,50,0,0,40,2,2,80,7,62,0,50,74,74,0,0,21,50,50,0,74,2,0,0,1,3,0,5,39,0,61,1,0,0,2,2,1,40,78,49,0,50,50,0,0,0,1,30,3,0,30,94,71,71,11,11,71,76,5,0,30,5,7,50,30,16,20,40,20,20,74,20,160,50,20,50,20,20,0,50,30,30,50,70,50,70,50,76,0,1,0,0,0
7,7,7,3,5,7,10,10,40,Quentin,Frazier,1,7,7,86,0,0,0,0,0,0,0,30,91,0,79,1079,2292,32,2292,0,0,81,2,186,0,48,0,0,73,26,74,0,0,75,1,1,91,22,87,1,75,48,58,0,0,15,69,69,0,58,0,0,0,0,0,2,5,106,0,19,1,0,0,1,1,2,40,86,81,0,66,79,0,0,0,0,30,0,2,50,69,80,80,0,0,42,23,2,3,65,1,18,81,78,4,4,73,4,4,73,4,35,79,4,81,4,4,0,69,78,78,81,81,69,81,81,20,0,1,0,0,0
7,7,7,2,5,7,10,10,40,Tru,Edwards,1,7,7,92,0,0,0,0,0,0,0,30,90,0,40,10899,2293,32,2293,0,0,85,0,211,0,63,0,0,64,68,50,0,0,65,2,2,90,2,84,1,50,50,60,0,0,40,64,5,0,60,0,0,0,0,0,0,5,0,0,1,1,0,0,2,2,2,40,85,83,0,68,74,0,0,0,0,30,0,0,65,64,66,66,10,10,67,64,3,3,65,3,3,75,40,5,5,64,5,5,75,5,40,50,5,85,5,5,0,69,40,40,50,80,50,80,80,61,0,1,0,0,0
6,6,6,1,5,6,10,10,40,Mark,Blocker II,1,6,6,70,0,0,0,0,0,0,0,30,86,0,50,1118,2294,32,2294,0,0,66,2,200,0,63,0,0,50,22,67,0,0,50,1,1,86,24,74,0,67,50,50,0,0,21,50,50,0,50,0,0,0,0,0,0,5,0,0,56,0,0,0,1,1,2,40,76,69,0,50,50,0,0,0,0,30,0,0,50,75,66,66,5,5,38,27,3,0,50,2,11,64,24,8,8,50,8,8,75,8,70,75,8,50,8,8,0,50,21,22,73,76,75,76,50,31,0,0,0,0,0
8,8,8,2,7,8,10,10,40,Jalen,Perdue,1,8,8,90,0,0,0,0,0,0,0,30,91,0,52,1171,2295,32,2295,0,0,87,2,160,0,63,0,0,63,42,69,0,0,65,1,1,91,4,82,1,68,45,55,0,0,17,59,59,0,55,0,0,0,0,0,0,5,0,0,13,2,0,0,1,1,2,40,50,78,0,66,69,0,0,0,0,30,0,0,65,59,68,68,5,5,56,39,3,3,65,3,16,87,74,1,1,63,1,1,70,1,15,69,1,87,1,1,0,69,74,74,81,81,59,81,81,45,0,1,0,0,0
8,8,8,2,6,8,10,10,40,Cameron,Lockridge,1,8,8,90,0,0,0,0,0,0,0,30,90,0,73,2171,2296,32,2296,0,0,80,0,236,0,79,0,0,67,63,69,0,0,69,2,2,90,7,82,1,88,46,56,0,0,17,60,60,0,56,0,0,0,0,0,0,5,0,0,20,2,0,0,1,1,2,40,50,80,0,66,70,0,0,0,0,30,0,0,65,60,73,73,10,10,65,64,3,3,65,1,16,80,81,2,2,67,2,2,72,2,20,70,2,80,2,2,0,69,81,81,80,80,60,80,80,63,0,0,0,0,0
6,6,6,3,5,6,10,10,40,Hekili,Keliiliki,1,6,6,85,0,0,0,0,0,0,0,30,91,0,50,782,2297,32,2297,0,0,79,2,134,0,53,0,0,68,68,69,0,0,69,2,2,91,20,86,1,69,58,62,0,0,21,77,77,0,62,0,0,0,0,0,0,5,0,0,35,2,0,0,2,2,2,40,50,77,0,80,87,0,0,0,0,30,0,0,69,77,69,69,11,11,68,59,3,0,69,3,4,69,69,9,9,68,9,9,74,9,75,87,9,79,9,9,0,75,69,69,81,81,77,81,81,66,0,1,0,0,0
7,7,7,1,5,7,10,10,40,Jonah,Panoke,1,7,7,92,0,0,0,0,0,0,0,30,89,0,40,2585,2298,32,2298,0,0,85,2,112,0,46,0,0,64,45,50,0,0,65,1,1,89,2,82,1,50,47,57,0,0,17,70,27,0,57,0,0,0,0,0,0,5,0,0,9,0,0,0,1,1,2,40,80,74,0,67,80,0,0,0,0,30,0,0,65,70,67,67,5,5,44,54,3,3,65,3,3,75,40,3,3,64,3,3,74,3,25,50,3,85,3,3,0,69,40,40,50,79,50,79,79,54,0,1,0,0,0
0,10,10,3,6,10,10,10,40,Kohl,Levao,1,10,10,70,0,0,0,0,0,0,0,30,79,0,50,11777,2299,32,2299,0,0,49,2,116,0,51,0,0,40,42,50,0,0,40,2,2,79,14,66,0,69,82,82,0,0,21,50,50,0,82,0,0,0,1,3,0,5,0,0,72,1,0,0,1,1,1,40,76,60,0,50,50,0,0,0,1,30,3,0,30,99,83,83,11,11,69,46,4,0,30,1,7,49,30,16,20,40,20,20,78,20,190,89,20,50,20,20,0,50,30,30,69,69,89,69,50,45,0,1,0,0,0
7,7,7,3,5,7,10,10,40,Zion,Bowens,1,7,7,92,0,0,0,0,0,0,0,30,92,0,40,1229,2300,32,2300,0,0,86,2,165,0,38,0,1,64,36,50,0,0,65,1,1,92,0,86,1,50,50,60,0,0,15,69,51,0,60,0,0,0,0,0,0,5,0,0,6,1,0,0,1,1,2,40,65,76,0,69,79,0,0,0,0,30,0,0,65,69,71,71,11,11,39,56,3,0,65,1,3,76,40,5,5,64,5,5,73,5,40,50,5,86,5,5,0,69,40,40,50,82,50,82,82,56,0,1,0,0,0
7,7,7,3,6,7,10,10,40,Jared,Smart,1,7,7,92,0,0,0,0,0,0,0,30,93,0,40,1111,2301,32,2301,0,0,84,0,168,0,32,0,0,75,22,50,0,0,75,1,1,93,0,85,1,50,48,58,0,0,40,63,63,0,58,0,0,0,0,0,0,5,0,0,23,0,0,0,1,1,2,40,68,80,0,69,73,0,0,0,0,30,0,0,75,64,80,80,4,4,52,48,3,0,79,1,3,74,40,3,3,75,3,3,72,3,30,50,3,84,3,3,0,63,40,40,50,83,50,83,84,48,0,1,0,0,0
8,8,8,3,8,8,10,10,69,Dior,Scott,1,8,8,93,0,0,0,0,0,0,0,30,91,0,40,1051,2302,32,2302,0,0,85,0,184,0,53,0,1,64,36,50,0,0,65,1,1,91,0,87,0,50,55,53,0,1,17,64,46,0,55,0,0,0,0,0,0,5,0,0,25,2,0,0,1,1,2,75,76,75,0,80,74,0,0,0,0,30,0,0,65,64,67,67,10,10,43,54,3,0,65,3,1,75,40,1,1,64,1,1,69,1,15,50,1,85,1,1,0,75,40,40,50,81,50,81,81,54,0,1,0,0,0
7,7,7,3,7,7,10,10,40,Colby,Burton,1,7,7,90,0,0,0,0,0,0,0,30,92,0,72,10870,2303,32,2303,0,0,82,2,166,0,47,0,0,76,45,69,0,0,78,1,1,92,0,84,1,75,47,57,0,0,15,62,62,0,57,0,0,0,0,0,0,5,0,0,22,2,0,0,1,1,2,40,76,78,0,66,72,0,0,0,0,30,0,0,50,62,72,72,10,10,40,50,3,0,50,1,16,82,78,3,3,76,3,3,70,3,25,72,3,82,3,3,0,69,78,79,82,82,62,82,82,50,0,1,0,0,0
6,6,6,2,5,6,10,10,40,O'tay,Baker,1,6,6,70,0,0,0,0,0,0,0,30,85,0,50,10920,2304,32,2304,0,0,66,0,161,0,11,0,0,50,24,74,0,0,50,1,1,85,0,75,0,71,50,50,0,0,21,50,50,0,50,0,0,0,0,0,0,5,0,0,9,0,0,0,1,1,2,40,70,60,0,50,50,0,0,0,0,30,0,0,50,77,71,71,5,5,38,53,2,0,50,3,11,66,50,10,10,50,10,10,76,10,80,77,10,50,10,10,0,50,50,50,75,75,77,75,50,53,0,0,0,0,0
10,10,10,0,8,10,10,10,40,Koali,Nishigaya,1,10,10,92,0,0,0,0,0,0,0,30,91,0,40,2585,2305,32,2305,0,0,86,2,134,0,65,0,0,57,37,50,0,0,59,1,1,92,0,79,1,50,39,49,0,0,17,55,62,0,49,0,0,0,0,0,0,5,0,0,27,2,0,0,1,1,2,40,65,78,0,55,55,0,0,0,0,30,0,0,59,55,65,65,10,10,47,53,3,3,59,3,3,76,40,0,0,57,0,0,68,0,0,50,0,86,0,0,0,51,40,40,50,82,50,82,67,53,0,1,0,0,0
